rack_id,sample_count,failed_count,failure_rate,expected_failed_at_global_rate,lift_vs_global
10355.0,192,1,0.005208333333333333,0.9404487794931051,1.0633221306736051
26176.0,192,1,0.005208333333333333,0.9404487794931051,1.0633221306736051
24206.0,193,1,0.0051813471502590676,0.9453469502196317,1.0578126895820321
15949.0,204,1,0.004901960784313725,0.9992268282114242,1.000773770045746
4573.0,216,1,0.004629629629629629,1.0580048769297432,0.9451752272654268
13535.0,237,1,0.004219409282700422,1.1608664621868017,0.8614255235836801
14455.0,238,1,0.004201680672268907,1.1657646329133282,0.8578060886106395
6489.0,239,1,0.0041841004184100415,1.1706628036398548,0.8542169417963689
8311.0,239,1,0.0041841004184100415,1.1706628036398548,0.8542169417963689
15973.0,252,1,0.003968253968253968,1.2343390230847004,0.8101501947989372
20529.0,259,1,0.003861003861003861,1.2686262181703867,0.7882542435881552
12243.0,263,1,0.0038022813688212928,1.288218901076493,0.7762655858909969
13329.0,263,1,0.0038022813688212928,1.288218901076493,0.7762655858909969
3434.0,275,1,0.0036363636363636364,1.346996949794812,0.7423921785066625
5728.0,276,1,0.0036231884057971015,1.3518951205213385,0.7397023517729427
20335.0,276,1,0.0036231884057971015,1.3518951205213385,0.7397023517729427
23881.0,276,1,0.0036231884057971015,1.3518951205213385,0.7397023517729427
15666.0,288,1,0.003472222222222222,1.4106731692396577,0.7088814204490701
9668.0,289,1,0.0034602076124567475,1.4155713399661842,0.7064285435617031
5330.0,334,1,0.0029940119760479044,1.6359890226598808,0.6112510451776413
38.0,179,0,0.0,0.8767725600482594,0.0
78.0,144,0,0.0,0.7053365846198288,0.0
110.0,108,0,0.0,0.5290024384648716,0.0
133.0,168,0,0.0,0.822892682056467,0.0
143.0,226,0,0.0,1.106986584195009,0.0
165.0,156,0,0.0,0.7641146333381479,0.0
167.0,199,0,0.0,0.9747359745787912,0.0
185.0,180,0,0.0,0.8816707307747861,0.0
186.0,180,0,0.0,0.8816707307747861,0.0
200.0,180,0,0.0,0.8816707307747861,0.0
231.0,192,0,0.0,0.9404487794931051,0.0
310.0,108,0,0.0,0.5290024384648716,0.0
330.0,180,0,0.0,0.8816707307747861,0.0
381.0,156,0,0.0,0.7641146333381479,0.0
426.0,192,0,0.0,0.9404487794931051,0.0
442.0,131,0,0.0,0.6416603651749831,0.0
